dt,Country,AverageTemperature,TemperatureDifference
1985,Hong Kong,22.705166666666667,0.2612500000000004
1986,Hong Kong,22.912000000000003,0.20683333333333564
1987,Hong Kong,23.58458333333333,0.6725833333333284
1988,Hong Kong,22.842916666666667,-0.7416666666666636
1989,Hong Kong,23.07625,0.23333333333333428
1990,Hong Kong,23.260583333333333,0.18433333333333124
1991,Hong Kong,23.33475,0.07416666666666671
1992,Hong Kong,22.63225,-0.7025000000000006
1993,Hong Kong,22.82825,0.1960000000000015
1994,Hong Kong,23.23875,0.410499999999999
1995,Hong Kong,22.548916666666667,-0.6898333333333326
1996,Hong Kong,22.86683333333333,0.31791666666666174
1997,Hong Kong,23.00175,0.13491666666667257
1998,Hong Kong,23.73783333333333,0.7360833333333296
1999,Hong Kong,23.3985,-0.3393333333333324
2000,Hong Kong,23.2015,-0.19699999999999918
2001,Hong Kong,23.36791666666667,0.1664166666666702
2002,Hong Kong,23.59858333333333,0.2306666666666608
2003,Hong Kong,23.417,-0.18158333333332877
2004,Hong Kong,23.247416666666663,-0.16958333333333897
2005,Hong Kong,23.056916666666663,-0.1905000000000001
2006,Hong Kong,23.536,0.47908333333333886
2007,Hong Kong,23.57166666666667,0.035666666666667624
2008,Hong Kong,22.90158333333333,-0.6700833333333378
2009,Hong Kong,23.351166666666668,0.44958333333333655
2010,Hong Kong,23.143833333333333,-0.20733333333333448
2011,Hong Kong,22.76816666666667,-0.37566666666666393
2012,Hong Kong,23.217,0.4488333333333294
1901,Hungary,9.386583333333334,-0.9196666666666662
1902,Hungary,8.82375,-0.5628333333333337
1903,Hungary,9.950666666666669,1.1269166666666681
1904,Hungary,9.82175,-0.1289166666666688
1905,Hungary,9.573333333333332,-0.2484166666666674
1906,Hungary,9.655833333333334,0.08250000000000135
1907,Hungary,9.259083333333336,-0.39674999999999727
1908,Hungary,8.905333333333333,-0.35375000000000334
1909,Hungary,9.317,0.41166666666666707
1910,Hungary,10.195416666666668,0.8784166666666682
1911,Hungary,10.122916666666669,-0.07249999999999979
1912,Hungary,8.884333333333332,-1.2385833333333363
1913,Hungary,9.409416666666669,0.5250833333333365
1914,Hungary,9.009583333333332,-0.39983333333333704
1915,Hungary,9.521,0.5114166666666691
1916,Hungary,10.476083333333332,0.9550833333333308
1917,Hungary,9.397083333333333,-1.0789999999999988
1918,Hungary,10.004666666666669,0.607583333333336
1919,Hungary,9.168166666666666,-0.8365000000000027
1920,Hungary,9.965333333333334,0.7971666666666675
1921,Hungary,10.077666666666667,0.11233333333333384
1922,Hungary,8.930083333333334,-1.1475833333333334
1923,Hungary,10.28225,1.3521666666666654
1924,Hungary,9.04075,-1.2415000000000003
1925,Hungary,9.854,0.81325
1926,Hungary,10.4885,0.634500000000001
1927,Hungary,10.219416666666667,-0.2690833333333327
1928,Hungary,9.854166666666666,-0.3652500000000014
1929,Hungary,8.810666666666668,-1.043499999999998
1930,Hungary,10.524166666666668,1.7134999999999998
1931,Hungary,9.376333333333331,-1.1478333333333364
1932,Hungary,9.4545,0.07816666666666805
1933,Hungary,8.631916666666667,-0.8225833333333323
1934,Hungary,11.050916666666666,2.4189999999999987
1935,Hungary,9.800416666666669,-1.250499999999997
1936,Hungary,10.37775,0.5773333333333319
1937,Hungary,10.418833333333334,0.041083333333332916
1938,Hungary,9.98875,-0.43008333333333404
1939,Hungary,10.26925,0.28049999999999997
1940,Hungary,7.787833333333332,-2.481416666666668
1941,Hungary,8.700416666666667,0.9125833333333357
1942,Hungary,8.912166666666666,0.21174999999999855
1943,Hungary,10.239416666666669,1.327250000000003
1944,Hungary,9.713083333333334,-0.5263333333333353
1945,Hungary,10.116083333333334,0.40300000000000047
1946,Hungary,10.4835,0.3674166666666654
1947,Hungary,10.126166666666666,-0.35733333333333306
1948,Hungary,10.140666666666666,0.014499999999999957
1949,Hungary,10.288833333333336,0.1481666666666701
1950,Hungary,10.680166666666668,0.391333333333332
1951,Hungary,10.997166666666669,0.31700000000000017
1952,Hungary,10.117416666666667,-0.8797500000000014
1953,Hungary,10.081583333333333,-0.035833333333334494
1954,Hungary,9.110416666666667,-0.9711666666666652
1955,Hungary,9.56225,0.4518333333333331
1956,Hungary,8.701916666666667,-0.8603333333333332
1957,Hungary,10.217083333333331,1.5151666666666639
1958,Hungary,10.26625,0.049166666666668135
1959,Hungary,10.131416666666668,-0.13483333333333114
1960,Hungary,10.240916666666667,0.10949999999999882
1961,Hungary,10.625166666666669,0.38425000000000153
1962,Hungary,9.32725,-1.2979166666666693
1963,Hungary,9.36825,0.04100000000000037
1964,Hungary,9.3105,-0.05775000000000041
1965,Hungary,9.089333333333334,-0.22116666666666518
1966,Hungary,10.55075,1.4614166666666666
1967,Hungary,10.322416666666667,-0.2283333333333335
1968,Hungary,10.220583333333334,-0.10183333333333344
1969,Hungary,9.548833333333333,-0.6717500000000012
1970,Hungary,9.646916666666668,0.09808333333333508
1971,Hungary,9.991833333333334,0.3449166666666663
1972,Hungary,10.18975,0.19791666666666607
1973,Hungary,9.753666666666666,-0.43608333333333427
1974,Hungary,10.388916666666669,0.6352500000000028
1975,Hungary,10.522416666666668,0.13349999999999973
1976,Hungary,9.574083333333332,-0.9483333333333359
1977,Hungary,10.298166666666669,0.7240833333333363
1978,Hungary,9.1765,-1.121666666666668
1979,Hungary,10.27125,1.0947499999999994
1980,Hungary,8.896916666666668,-1.3743333333333325
1981,Hungary,10.058666666666667,1.1617499999999996
1982,Hungary,10.186583333333331,0.12791666666666401
1983,Hungary,10.6155,0.4289166666666695
1984,Hungary,9.837166666666668,-0.7783333333333324
1985,Hungary,9.092333333333334,-0.7448333333333341
1986,Hungary,9.776666666666667,0.684333333333333
1987,Hungary,9.53775,-0.23891666666666644
1988,Hungary,10.224,0.6862499999999994
1989,Hungary,10.63375,0.40974999999999895
1990,Hungary,10.920333333333334,0.2865833333333345
1991,Hungary,9.680166666666668,-1.2401666666666653
1992,Hungary,10.996333333333334,1.3161666666666658
1993,Hungary,10.120916666666668,-0.8754166666666663
1994,Hungary,11.545416666666668,1.4245
1995,Hungary,10.30275,-1.2426666666666684
1996,Hungary,9.357,-0.9457500000000003
1997,Hungary,9.871916666666666,0.5149166666666662
1998,Hungary,10.361833333333331,0.4899166666666659
1999,Hungary,10.655,0.2931666666666679
2000,Hungary,11.700333333333331,1.045333333333332
2001,Hungary,10.52375,-1.1765833333333315
2002,Hungary,11.432083333333331,0.9083333333333314
2003,Hungary,10.597916666666666,-0.8341666666666647
2004,Hungary,10.3115,-0.2864166666666659
2005,Hungary,9.942583333333332,-0.368916666666669
2006,Hungary,10.629083333333334,0.6865000000000023
2007,Hungary,11.707250000000002,1.078166666666668
2008,Hungary,11.531083333333337,-0.17616666666666525
2009,Hungary,11.381083333333336,-0.15000000000000036
2010,Hungary,10.347833333333334,-1.0332500000000024
2011,Hungary,10.877,0.5291666666666668
2012,Hungary,11.293666666666669,0.41666666666666785
1901,Iceland,1.7332500000000002,0.3691666666666671
1902,Iceland,0.7196666666666666,-1.0135833333333335
1903,Iceland,0.6740833333333334,-0.0455833333333332
1904,Iceland,1.4333333333333336,0.7592500000000002
1905,Iceland,1.3966666666666667,-0.03666666666666685
1906,Iceland,0.8055000000000002,-0.5911666666666665
1907,Iceland,0.6509166666666665,-0.15458333333333374
1908,Iceland,2.014083333333333,1.3631666666666664
1909,Iceland,1.42325,-0.5908333333333329
1910,Iceland,0.9402499999999998,-0.4830000000000001
1911,Iceland,1.633333333333333,0.6930833333333333
1912,Iceland,1.6314166666666667,-0.0019166666666663446
1913,Iceland,1.7054166666666666,0.07399999999999984
1914,Iceland,0.9295833333333338,-0.7758333333333328
1915,Iceland,1.319583333333333,0.38999999999999935
1916,Iceland,1.405833333333333,0.08624999999999994
1917,Iceland,0.5820833333333332,-0.8237499999999999
1918,Iceland,0.712166666666667,0.13008333333333377
1919,Iceland,0.6151666666666666,-0.09700000000000031
1920,Iceland,1.3275000000000003,0.7123333333333337
1921,Iceland,0.93975,-0.38775000000000037
1922,Iceland,1.4294999999999998,0.4897499999999998
1923,Iceland,1.3251666666666666,-0.10433333333333317
1924,Iceland,1.42,0.09483333333333333
1925,Iceland,1.5489166666666667,0.1289166666666668
1926,Iceland,2.1206666666666667,0.57175
1927,Iceland,1.92075,-0.19991666666666674
1928,Iceland,2.5070833333333327,0.5863333333333327
1929,Iceland,2.4924166666666667,-0.01466666666666594
1930,Iceland,1.87825,-0.6141666666666667
1931,Iceland,1.7771666666666668,-0.10108333333333319
1932,Iceland,2.5206666666666666,0.7434999999999998
1933,Iceland,3.1395,0.6188333333333333
1934,Iceland,2.501,-0.6385000000000001
1935,Iceland,2.0348333333333333,-0.4661666666666666
1936,Iceland,1.9336666666666664,-0.10116666666666685
1937,Iceland,2.12725,0.19358333333333366
1938,Iceland,2.358833333333333,0.23158333333333303
1939,Iceland,2.9970833333333338,0.6382500000000007
1940,Iceland,2.02925,-0.9678333333333335
1941,Iceland,2.8835,0.85425
1942,Iceland,2.190333333333333,-0.6931666666666674
1943,Iceland,1.4136666666666666,-0.7766666666666662
1944,Iceland,1.5847500000000003,0.1710833333333337
1945,Iceland,2.722833333333333,1.1380833333333327
1946,Iceland,2.766583333333333,0.04375000000000018
1947,Iceland,1.9719166666666668,-0.7946666666666664
1948,Iceland,1.9395,-0.03241666666666676
1949,Iceland,1.248333333333333,-0.6911666666666669
1950,Iceland,1.8535000000000004,0.6051666666666673
1951,Iceland,1.1846666666666668,-0.6688333333333336
1952,Iceland,1.4396666666666669,0.2550000000000001
1953,Iceland,2.4113333333333333,0.9716666666666665
1954,Iceland,1.7818333333333334,-0.6295
1955,Iceland,1.4442500000000005,-0.3375833333333329
1956,Iceland,2.187583333333333,0.7433333333333325
1957,Iceland,1.88025,-0.307333333333333
1958,Iceland,1.7425,-0.13775000000000004
1959,Iceland,2.1508333333333334,0.40833333333333344
1960,Iceland,2.571333333333333,0.42049999999999965
1961,Iceland,2.003833333333333,-0.5674999999999999
1962,Iceland,1.5171666666666663,-0.4866666666666668
1963,Iceland,1.5729166666666667,0.05575000000000041
1964,Iceland,2.449666666666667,0.8767500000000001
1965,Iceland,1.4381666666666668,-1.0115
1966,Iceland,1.0913333333333333,-0.34683333333333355
1967,Iceland,1.01425,-0.07708333333333317
1968,Iceland,0.8940000000000001,-0.12024999999999997
1969,Iceland,0.646833333333333,-0.2471666666666671
1970,Iceland,1.0832499999999998,0.4364166666666668
1971,Iceland,1.3544166666666666,0.2711666666666668
1972,Iceland,2.597833333333333,1.2434166666666664
1973,Iceland,1.1006666666666665,-1.4971666666666665
1974,Iceland,2.370083333333333,1.2694166666666666
1975,Iceland,1.3686666666666667,-1.0014166666666664
1976,Iceland,2.119166666666666,0.7504999999999995
1977,Iceland,1.5915833333333331,-0.5275833333333331
1978,Iceland,1.7345833333333331,0.14300000000000002
1979,Iceland,0.2740833333333336,-1.4604999999999995
1980,Iceland,1.8332500000000005,1.5591666666666668
1981,Iceland,0.6415000000000001,-1.1917500000000003
1982,Iceland,1.34425,0.7027499999999999
1983,Iceland,0.8177499999999999,-0.5265000000000001
1984,Iceland,2.05925,1.2415000000000003
1985,Iceland,1.4100833333333334,-0.6491666666666667
1986,Iceland,1.545,0.13491666666666657
1987,Iceland,2.547,1.0020000000000002
1988,Iceland,1.2264166666666665,-1.3205833333333337
1989,Iceland,1.3808333333333334,0.15441666666666687
1990,Iceland,1.7747500000000005,0.39391666666666714
1991,Iceland,2.540083333333333,0.7653333333333325
1992,Iceland,1.7690833333333331,-0.7709999999999999
1993,Iceland,1.70325,-0.06583333333333319
1994,Iceland,1.5843333333333334,-0.11891666666666656
1995,Iceland,1.06825,-0.5160833333333334
1996,Iceland,2.3195,1.2512500000000002
1997,Iceland,2.223666666666667,-0.09583333333333321
1998,Iceland,1.6077500000000002,-0.6159166666666667
1999,Iceland,1.84225,0.2344999999999997
2000,Iceland,2.10325,0.2610000000000001
2001,Iceland,2.3649166666666663,0.26166666666666627
2002,Iceland,2.665833333333333,0.3009166666666667
2003,Iceland,3.3408333333333338,0.6750000000000007
2004,Iceland,2.9484166666666667,-0.3924166666666671
2005,Iceland,2.200333333333333,-0.7480833333333337
2006,Iceland,2.6825,0.4821666666666671
2007,Iceland,2.5614166666666667,-0.12108333333333343
2008,Iceland,2.3129166666666667,-0.24849999999999994
2009,Iceland,2.464,0.15108333333333324
2010,Iceland,2.6764166666666664,0.21241666666666648
2011,Iceland,2.315416666666667,-0.3609999999999993
2012,Iceland,2.463416666666667,0.1479999999999997
1901,India,24.08425,-0.28358333333333263
1902,India,24.31866666666667,0.23441666666666805
1903,India,23.767416666666666,-0.5512500000000031
1904,India,23.7585,-0.008916666666664241
1905,India,23.515,-0.24350000000000094
1906,India,23.88808333333333,0.3730833333333301
1907,India,23.67708333333333,-0.21100000000000207
1908,India,23.74191666666667,0.06483333333333974
1909,India,23.661,-0.08091666666666697
1910,India,23.544166666666666,-0.11683333333333579
1911,India,23.869333333333334,0.32516666666666794
1912,India,24.007083333333338,0.13775000000000404
1913,India,23.700833333333332,-0.3062500000000057
1914,India,23.8255,0.12466666666666981
1915,India,24.29008333333333,0.46458333333333
1916,India,23.8255,-0.46458333333333
1917,India,23.081083333333336,-0.7444166666666661
1918,India,23.77175,0.6906666666666652
1919,India,23.825166666666664,0.05341666666666356
1920,India,23.955416666666668,0.13025000000000375
1921,India,24.249250000000004,0.2938333333333354
1922,India,23.904416666666663,-0.3448333333333409
1923,India,23.90925,0.004833333333337464
1924,India,24.046000000000003,0.1367500000000028
1925,India,23.66258333333333,-0.3834166666666725
1926,India,23.84733333333333,0.18475000000000108
1927,India,23.773750000000003,-0.07358333333332823
1928,India,24.139,0.3652499999999961
1929,India,23.97141666666667,-0.16758333333332942
1930,India,23.837,-0.13441666666667018
1931,India,24.249333333333336,0.4123333333333363
1932,India,24.07858333333333,-0.1707500000000053
1933,India,23.56033333333333,-0.5182500000000019
1934,India,23.767416666666666,0.20708333333333684
1935,India,23.76183333333333,-0.005583333333337492
1936,India,23.834833333333336,0.0730000000000075
1937,India,23.707916666666662,-0.12691666666667345
1938,India,23.891916666666663,0.18400000000000105
1939,India,23.99325,0.10133333333333638
1940,India,23.90225,-0.09100000000000108
1941,India,24.67425,0.772000000000002
1942,India,24.2105,-0.463750000000001
1943,India,23.90516666666667,-0.3053333333333299
1944,India,23.847916666666663,-0.057250000000006906
1945,India,23.67158333333333,-0.17633333333333212
1946,India,24.134416666666667,0.4628333333333359
1947,India,24.2795,0.14508333333333212
1948,India,24.19,-0.08949999999999747
1949,India,24.04725,-0.14275000000000304
1950,India,23.659333333333336,-0.387916666666662
1951,India,24.22066666666667,0.5613333333333337
1952,India,24.3655,0.14483333333333093
1953,India,24.56158333333333,0.1960833333333305
1954,India,24.167166666666663,-0.3944166666666682
1955,India,23.952166666666667,-0.2149999999999963
1956,India,23.899666666666665,-0.05250000000000199
1957,India,24.026416666666663,0.1267499999999977
1958,India,24.67633333333333,0.649916666666666
1959,India,24.26683333333333,-0.40949999999999775
1960,India,24.287166666666668,0.020333333333336867
1961,India,23.81525,-0.47191666666666876
1962,India,23.88475,0.06950000000000145
1963,India,24.09575,0.21099999999999852
1964,India,24.0705,-0.025249999999999773
1965,India,24.09091666666667,0.020416666666669414
1966,India,24.438583333333337,0.3476666666666688
1967,India,23.992083333333337,-0.44650000000000034
1968,India,23.86475,-0.12733333333333618
1969,India,24.501166666666663,0.636416666666662
1970,India,24.07408333333333,-0.42708333333333215
1971,India,23.634,-0.4400833333333303
1972,India,24.272166666666667,0.6381666666666668
1973,India,24.38658333333333,0.1144166666666635
1974,India,24.17575,-0.21083333333332988
1975,India,23.862166666666667,-0.31358333333333377
1976,India,24.199583333333333,0.33741666666666603
1977,India,24.28891666666667,0.08933333333333593
1978,India,24.00733333333333,-0.2815833333333373
1979,India,24.553583333333336,0.5462500000000041
1980,India,24.593083333333336,0.03950000000000031
1981,India,24.228416666666664,-0.3646666666666718
1982,India,24.21825,-0.010166666666663104
1983,India,23.938,-0.28025000000000233
1984,India,24.18508333333333,0.24708333333333243
1985,India,24.48633333333333,0.3012499999999996
1986,India,24.2945,-0.19183333333333152
1987,India,24.78908333333333,0.49458333333333115
1988,India,24.72775,-0.06133333333333013
1989,India,24.162333333333333,-0.5654166666666676
1990,India,24.17816666666667,0.015833333333336697
1991,India,24.311750000000004,0.13358333333333405
1992,India,24.222916666666663,-0.08883333333334065
1993,India,24.408666666666665,0.1857500000000023
1994,India,24.29641666666667,-0.11224999999999596
1995,India,24.42975,0.1333333333333293
1996,India,24.436916666666665,0.0071666666666665435
1997,India,24.04733333333333,-0.3895833333333343
1998,India,24.755416666666665,0.7080833333333345
1999,India,24.65983333333333,-0.0955833333333338
2000,India,24.498,-0.1618333333333304
2001,India,24.581916666666668,0.08391666666666708
2002,India,24.913,0.33108333333333206
2003,India,24.649916666666662,-0.2630833333333378
2004,India,24.63458333333333,-0.015333333333330756
2005,India,24.495416666666667,-0.13916666666666444
2006,India,24.732083333333332,0.23666666666666458
2007,India,24.649916666666662,-0.08216666666666939
2008,India,24.406,-0.24391666666666367
2009,India,25.146666666666665,0.7406666666666659
2010,India,25.050833333333333,-0.09583333333333144
2011,India,24.41558333333333,-0.6352500000000028
2012,India,24.640833333333333,0.22525000000000261
1901,Indonesia,25.392416666666666,-0.3421666666666674
1902,Indonesia,25.205416666666668,-0.1869999999999976
1903,Indonesia,25.423,0.21758333333333013
1904,Indonesia,25.029333333333337,-0.39366666666666106
1905,Indonesia,25.68233333333333,0.6529999999999916
1906,Indonesia,25.654,-0.02833333333332888
1907,Indonesia,25.24758333333333,-0.40641666666666865
1908,Indonesia,25.34875,0.10116666666666774
1909,Indonesia,25.438583333333337,0.08983333333333832
1910,Indonesia,25.40575,-0.03283333333333616
1911,Indonesia,25.35966666666667,-0.04608333333333192
1912,Indonesia,25.499,0.13933333333332953
1913,Indonesia,25.24325,-0.25574999999999903
1914,Indonesia,25.453083333333336,0.20983333333333576
1915,Indonesia,25.723250000000004,0.2701666666666682
1916,Indonesia,25.37,-0.35325000000000273
1917,Indonesia,25.267416666666666,-0.10258333333333525
1918,Indonesia,25.07033333333333,-0.19708333333333528
1919,Indonesia,25.436666666666667,0.36633333333333695
1920,Indonesia,25.521833333333333,0.08516666666666595
1921,Indonesia,25.386666666666667,-0.13516666666666666
1922,Indonesia,25.35,-0.03666666666666529
1923,Indonesia,25.311833333333336,-0.03816666666666535
1924,Indonesia,25.528666666666663,0.21683333333332655
1925,Indonesia,25.346416666666663,-0.1822499999999998
1926,Indonesia,25.793916666666664,0.44750000000000156
1927,Indonesia,25.632666666666665,-0.161249999999999
1928,Indonesia,25.702250000000003,0.06958333333333755
1929,Indonesia,25.48166666666667,-0.2205833333333338
1930,Indonesia,25.66508333333333,0.18341666666666256
1931,Indonesia,25.936666666666667,0.27158333333333573
1932,Indonesia,25.68058333333333,-0.2560833333333363
1933,Indonesia,25.636666666666667,-0.04391666666666438
1934,Indonesia,25.56683333333333,-0.06983333333333519
1935,Indonesia,25.627916666666668,0.06108333333333604
1936,Indonesia,25.72508333333333,0.09716666666666285
1937,Indonesia,25.78458333333333,0.059499999999999886
1938,Indonesia,25.687,-0.09758333333332914
1939,Indonesia,25.618,-0.06900000000000261
1940,Indonesia,25.65625,0.03825000000000145
1941,Indonesia,26.02133333333333,0.365083333333331
1942,Indonesia,26.169916666666666,0.14858333333333462
1943,Indonesia,25.5665,-0.6034166666666643
1944,Indonesia,25.680666666666667,0.11416666666666586
1945,Indonesia,25.705416666666668,0.024750000000000938
1946,Indonesia,25.913750000000004,0.2083333333333357
1947,Indonesia,26.12325,0.2094999999999949
1948,Indonesia,25.90941666666667,-0.21383333333333
1949,Indonesia,25.757583333333333,-0.15183333333333593
1950,Indonesia,25.65425,-0.10333333333333172
1951,Indonesia,26.08125,0.4269999999999996
1952,Indonesia,26.078333333333337,-0.002916666666664014
1953,Indonesia,26.02891666666667,-0.049416666666665776
1954,Indonesia,25.816000000000003,-0.21291666666666842
1955,Indonesia,25.660666666666668,-0.15533333333333488
1956,Indonesia,25.67225,0.011583333333330614
1957,Indonesia,25.95233333333333,0.28008333333333013
1958,Indonesia,26.16925,0.2169166666666733
1959,Indonesia,25.991,-0.17825000000000202
1960,Indonesia,26.02916666666667,0.0381666666666689
1961,Indonesia,25.771666666666665,-0.25750000000000384
1962,Indonesia,25.789416666666668,0.01775000000000304
1963,Indonesia,25.83858333333333,0.04916666666666103
1964,Indonesia,25.8355,-0.003083333333329108
1965,Indonesia,25.70175,-0.13374999999999915
1966,Indonesia,25.943916666666667,0.24216666666666598
1967,Indonesia,25.835083333333333,-0.10883333333333312
1968,Indonesia,25.951083333333333,0.11599999999999966
1969,Indonesia,26.113083333333336,0.1620000000000026
1970,Indonesia,26.060166666666664,-0.05291666666667183
1971,Indonesia,25.79291666666667,-0.26724999999999355
1972,Indonesia,26.061916666666665,0.2689999999999948
1973,Indonesia,26.221833333333336,0.15991666666667115
1974,Indonesia,25.89708333333333,-0.3247500000000052
1975,Indonesia,25.8985,0.0014166666666675098
1976,Indonesia,25.780833333333334,-0.11766666666666481
1977,Indonesia,25.9025,0.12166666666666615
1978,Indonesia,25.985083333333336,0.08258333333333567
1979,Indonesia,26.06,0.07491666666666319
1980,Indonesia,26.03025,-0.029749999999999943
1981,Indonesia,26.030916666666663,0.0006666666666639287
1982,Indonesia,25.94175,-0.08916666666666373
1983,Indonesia,26.238333333333333,0.2965833333333343
1984,Indonesia,25.77325,-0.4650833333333324
1985,Indonesia,25.994083333333336,0.220833333333335
1986,Indonesia,26.05716666666667,0.06308333333333493
1987,Indonesia,26.368333333333336,0.31116666666666504
1988,Indonesia,26.250666666666664,-0.11766666666667192
1989,Indonesia,26.054,-0.19666666666666544
1990,Indonesia,26.23783333333333,0.1838333333333324
1991,Indonesia,26.075166666666664,-0.16266666666666652
1992,Indonesia,26.17016666666667,0.09500000000000597
1993,Indonesia,26.13883333333333,-0.03133333333333965
1994,Indonesia,26.08425,-0.054583333333329875
1995,Indonesia,26.22966666666667,0.14541666666666941
1996,Indonesia,26.215,-0.01466666666667038
1997,Indonesia,26.371916666666667,0.15691666666666748
1998,Indonesia,26.75475,0.382833333333334
1999,Indonesia,26.1335,-0.6212499999999999
2000,Indonesia,26.19025,0.056749999999997414
2001,Indonesia,26.32975,0.13950000000000173
2002,Indonesia,26.529,0.19924999999999926
2003,Indonesia,26.4455,-0.0835000000000008
2004,Indonesia,26.434833333333334,-0.010666666666665492
2005,Indonesia,26.45375,0.018916666666665805
2006,Indonesia,26.38175,-0.07199999999999918
2007,Indonesia,26.29308333333333,-0.088666666666672
2008,Indonesia,26.06525,-0.22783333333332934
2009,Indonesia,26.455,0.3897499999999994
2010,Indonesia,26.537000000000003,0.08200000000000429
2011,Indonesia,26.202250000000003,-0.33474999999999966
2012,Indonesia,26.32208333333333,0.1198333333333288
1901,Iran,17.893583333333336,0.7719166666666695
1902,Iran,17.993333333333332,0.09974999999999667
1903,Iran,16.85925,-1.1340833333333329
1904,Iran,17.2895,0.4302500000000009
1905,Iran,17.09,-0.19950000000000045
1906,Iran,17.22625,0.13625000000000043
1907,Iran,16.83725,-0.38899999999999935
1908,Iran,17.364,0.5267499999999998
1909,Iran,17.760416666666668,0.3964166666666671
1910,Iran,17.008,-0.7524166666666687
1911,Iran,16.20358333333333,-0.8044166666666683
1912,Iran,17.540166666666668,1.336583333333337
1913,Iran,17.332916666666666,-0.20725000000000193
1914,Iran,17.749583333333334,0.41666666666666785
1915,Iran,18.18608333333333,0.4364999999999952
1916,Iran,16.990333333333332,-1.1957499999999968
1917,Iran,17.69183333333333,0.7014999999999993
1918,Iran,16.99425,-0.6975833333333306
1919,Iran,17.735166666666668,0.7409166666666671
1920,Iran,16.474666666666668,-1.2605000000000004
1921,Iran,17.261416666666666,0.7867499999999978
1922,Iran,17.992583333333332,0.7311666666666667
1923,Iran,17.156,-0.8365833333333335
1924,Iran,17.702583333333333,0.5465833333333343
1925,Iran,17.61475,-0.08783333333333232
1926,Iran,17.597416666666668,-0.0173333333333332
1927,Iran,17.584166666666665,-0.01325000000000287
1928,Iran,17.18875,-0.39541666666666586
1929,Iran,17.17866666666667,-0.010083333333330557
1930,Iran,17.18225,0.0035833333333314954
1931,Iran,17.136083333333335,-0.04616666666666447
1932,Iran,17.073916666666666,-0.06216666666666981
1933,Iran,17.220833333333335,0.14691666666666947
1934,Iran,16.91275,-0.30808333333333593
1935,Iran,17.59225,0.6795000000000009
1936,Iran,17.517583333333334,-0.07466666666666555
1937,Iran,17.501333333333335,-0.01624999999999943
1938,Iran,17.711916666666667,0.21058333333333223
1939,Iran,17.64766666666667,-0.0642499999999977
1940,Iran,18.205916666666667,0.5582499999999975
1941,Iran,18.41241666666667,0.2065000000000019
1942,Iran,18.025666666666663,-0.38675000000000637
1943,Iran,17.262333333333334,-0.7633333333333283
1944,Iran,17.963916666666666,0.7015833333333319
1945,Iran,17.29158333333333,-0.6723333333333343
1946,Iran,17.604666666666667,0.31308333333333493
1947,Iran,18.31175,0.7070833333333333
1948,Iran,17.552666666666667,-0.7590833333333329
1949,Iran,16.7755,-0.7771666666666661
1950,Iran,16.908833333333334,0.13333333333333286
1951,Iran,17.576166666666666,0.6673333333333318
1952,Iran,17.55225,-0.02391666666666481
1953,Iran,17.729833333333335,0.17758333333333454
1954,Iran,17.665583333333334,-0.06425000000000125
1955,Iran,18.2235,0.5579166666666673
1956,Iran,17.567583333333335,-0.6559166666666663
1957,Iran,16.864166666666666,-0.7034166666666692
1958,Iran,18.20525,1.3410833333333336
1959,Iran,17.493083333333335,-0.7121666666666648
1960,Iran,17.89375,0.40066666666666606
1961,Iran,17.739333333333335,-0.1544166666666662
1962,Iran,17.798,0.05866666666666376
1963,Iran,18.258916666666668,0.46091666666666953
1964,Iran,16.906333333333333,-1.3525833333333352
1965,Iran,17.752583333333334,0.8462500000000013
1966,Iran,18.403166666666667,0.6505833333333335
1967,Iran,17.280083333333334,-1.1230833333333337
1968,Iran,17.54825,0.2681666666666658
1969,Iran,17.522916666666667,-0.02533333333333232
1970,Iran,18.452,0.9290833333333346
1971,Iran,17.901416666666666,-0.5505833333333356
1972,Iran,16.423833333333334,-1.4775833333333317
1973,Iran,17.786583333333336,1.362750000000002
1974,Iran,16.989250000000002,-0.7973333333333343
1975,Iran,17.44183333333333,0.45258333333332956
1976,Iran,17.35291666666667,-0.08891666666666254
1977,Iran,18.28291666666667,0.9299999999999997
1978,Iran,18.15125,-0.1316666666666677
1979,Iran,18.208666666666662,0.05741666666666134
1980,Iran,18.32883333333333,0.12016666666666609
1981,Iran,18.41825,0.08941666666667203
1982,Iran,17.32675,-1.0915
1983,Iran,17.95991666666667,0.6331666666666678
1984,Iran,17.627916666666668,-0.33200000000000074
1985,Iran,18.11133333333333,0.4834166666666633
1986,Iran,17.700666666666667,-0.41066666666666407
1987,Iran,18.39625,0.6955833333333317
1988,Iran,18.51216666666667,0.11591666666667066
1989,Iran,17.993083333333335,-0.5190833333333345
1990,Iran,18.426416666666665,0.43333333333333
1991,Iran,18.02925,-0.39716666666666356
1992,Iran,16.949749999999998,-1.079500000000003
1993,Iran,17.741083333333332,0.7913333333333341
1994,Iran,18.386,0.644916666666667
1995,Iran,18.40791666666667,0.02191666666666947
1996,Iran,18.206416666666662,-0.20150000000000645
1997,Iran,18.30325,0.09683333333333621
1998,Iran,19.16991666666667,0.8666666666666707
1999,Iran,19.15791666666667,-0.012000000000000455
2000,Iran,18.892083333333336,-0.26583333333333314
2001,Iran,19.47383333333333,0.581749999999996
2002,Iran,19.142416666666666,-0.3314166666666658
2003,Iran,18.915166666666668,-0.22724999999999795
2004,Iran,19.149916666666662,0.23474999999999469
